,text,source
19633,I ask again if God does not exist can anything be morally wrong?,STSB
19634,and i'd forgotten what a whiny little bed wetter you are.,STSB
19635,But U.S. troops will not shrink from mounting raids and attacking their foes when their locations can be pinpointed.,STSB
19636,Massive Hurricane Sandy bears down on U.S. East Coast,STSB
19637,That objection was cited by PeopleSoft's board in rejecting Oracle's offer.,STSB
19638,The jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire.,STSB
19639,Lance Armstrong confesses all to Oprah,STSB
19640,A small bird eating from the feeder.,STSB
19641,A skier is falling into the snow.,STSB
19642,Texans saddled with skyrocketing homeowners premiums might finally be getting relief.,STSB
19643,A man is praying.,STSB
19644,2 dead in shooting outside Empire State Building,STSB
19645,China stocks end higher on PMI at midday,STSB
19646,Three children stand on or near a fence.,STSB
19647,Do you further agree that I have made no claim?,STSB
19648,"The point you quote should say ""I never said rehabilitation could never work.""",STSB
19649,china has been praised especially by the asia-pacific states for efforts to resolve the korean peninsula nuclear issue.,STSB
19650,Egypt interior minister survives bomb,STSB
19651,"Women who eat potatoes and other tuberous vegetables during pregnancy may be at risk of triggering type 1 diabetes in their children, Melbourne researchers believe.",STSB
19652,"Likewise, the 30-year bond <US30YT=RR> slid 1-11/32 for a yield of 4.38 percent, up from 4.30 percent.",STSB
19653,A car parked in front of train tracks.,STSB
19654,Iran's nuclear negotiating team leaves for Kazakhstan,STSB
19655,Israel approves release of first group of Palestinian prisoners ahead of peace talks,STSB
19656,I. ATLANTIC REQUIREMENTS .,STSB
19657,The red bus is on the street.,STSB
19658,Radio prankster in tears over nurse’s death,STSB
19659,slanted blogs And when did I do that?,STSB
19660,"Mandela remembered by family, as stadium memorial service is planned",STSB
19661,Five killed by bomb blast in East India,STSB
19662,"""Whatever has happened to you by way of punishment is certainly more than enough,"" Covello told the 49-year-old, whose family, friends and supporters filled half the courtroom.",STSB
19663,Turkey unrest goes on despite end to park protest,STSB
19664,"From Florida to Alaska, thousands of revelers vowed to push for more legal rights, including same-sex marriages.",STSB
19665,The company has publicly identified Linux as one of its biggest competitive threats.,STSB
19666,"A woman wearing jeans, a dark bikini top, and a bracelet.",STSB
19667,A man pours water over a pilots head.,STSB
19668,A man is holding a slow loris.,STSB
19669,A cruise ship docked at a coast.,STSB
19670,Rusch has also allowed five or more earned runs in each of his last three starts.,STSB
19671,A yellow bird perched on a branch.,STSB
19672,"Penn Traffic's stock closed at 36 cents per share on Wednesday on Nasdaq, up two cents.",STSB
19673,alstom may sign a contract to build a high-speed rail link between beijing and shanghai.,STSB
19674,A man is playing a flute.,STSB
19675,China ‚Äėwill protect interests‚Äô of foreign business,STSB
19676,A boy is onstage playing the violin.,STSB
19677,"Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.",STSB
19678,An officer is talking to recruits.,STSB
19679,A black dog is running in snow.,STSB
19680,Mexico swears in president amid violent protests,STSB
19681,European Ministers Are Poised to Approve Greek Rescue,STSB
19682,A bird holding on to a metal gate.,STSB
19683,"And to be fair, do you notice the nonsensical things you are saying?",STSB
19684,"a report issued by security software vendor mcafee inc., said government-affiliated hackers in china are at the forefront of a brewing cyber cold war.",STSB
19685,Two Santa trackers competing this Christmas,STSB
19686,4 Chinese among Nigeria plane crash victims,STSB
19687,Halliburton Q1 profits rise on strong North America sales,STSB
19688,"The 30-year bond US30YT=RR firmed 31/32, taking its yield to 4.16 percent -- another record low -- from 4.22 percent.",STSB
19689,"St. Paul Chairman and Chief Executive Jay S. Fishman, 51, will be CEO of the combined company.",STSB
19690,The weakness exists in the way that VBA looks at the properties of documents passed to it when the document is opened by a host application.,STSB
19691,Joy to the World We are all vessels filled with many wonders.,STSB
19692,A small white dog chews on a twig while lying on a wooden deck.,STSB
19693,Pak: 20 dead in anti-Islam film protests,STSB
19694,Meat is dropped into a pan.,STSB
19695,Two Australians killed in Kenya after bus crashed into river,STSB
19696,Iran's Rouhani warns of Talibanisation in Syria,STSB
19697,"North Korea Warns Foreigners in South, Advising Evacuation",STSB
19698,"There are now 37 active probable cases in the GTA, compared with 70 cases on June 6.",STSB
19699,A man is tying his shoe.,STSB
19700,HP fell to second place with server sales growing 0.4 percent to $2.9 billion.,STSB
19701,"But Forest, the Freedom Organisation for the Right to Enjoy Smoking Tobacco, said: ''Mention the word prohibition and everyone knows what happened there.",STSB
19702,A child is walking down the street as a jeep pulls up.,STSB
19703,Obama to set out gun control plans,STSB
19704,Girl stands in subway waiting on something.,STSB
19705,Janice Kelly said her husband had received assurances from senior MoD officials that his name would not be made public.,STSB
19706,"Death toll in Nepal earthquake tops 8,000",STSB
19707,Clinton to testify this month on Benghazi attack,STSB
19708,That Israel doesn't giva a **** what anybody else thinks.,STSB
19709,A society fraying at the edges,STSB
19710,A man runs with a truck.,STSB
19711,Red double decker bus with hood up.,STSB
19712,A small red and grey bird perched in a tree.,STSB
19713,The bad thing is there's space.,STSB
19714,Florida Sen. Bob Graham was not identifiable by 61 percent of those polled.,STSB
19715,Syrian rebels skeptical of chemical weapons deal,STSB
19716,Saudi-born Nigerian charged with terrorism in New York,STSB
19717,"On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.",STSB
19718,He too notified Captain Lord.,STSB
19719,"Turkish PM Erdogan says ""duty"" to order crackdown on Istanbul park protest",STSB
19720,Cracklin' Rosie by Neil Diamond We are all vessels filled with many wonders.,STSB
19721,Venezuela's Hugo Chavez dies of cancer,STSB
19722,Hamas calls on Hezbollah to pull forces out of Syria,STSB
19723,Egypt confirms Mubarak's PM back in presidency race,STSB
19724,She said Jane Doe's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena.,STSB
19725,A man is carving a statue.,STSB
19726,An animal is walking on the ground.,STSB
19727,Bank of England's Paul Tucker tainted by Libor mess,STSB
19728,Generations divided over gay marriage,STSB
19729,Bangladesh: Fugitive Sentenced to Death by War Crimes Tribunal,STSB
19730,Close up image of a sheep with it's tongue hanging out.,STSB
19731,"Besides battling its sales slump, Siebel also has been sparring with some investors upset about huge stock option windfalls company managers have pocketed.",STSB
19732,A bird is flapping its wings in the water.,STSB
19733,A little boy plays with a toy phone.,STSB
19734,Liquid ammonia leak kills at least 15 in Shanghai,STSB
19735,"Jordan Green, the prelate's private lawyer, said he had no comment.",STSB
19736,A new Cold War?,STSB
19737,A man is cutting a potato.,STSB
19738,MSN Messenger 6 will be available for download starting at 6 p.m. GMT on Wednesday from http://messenger.msn.com/download/v6preview.asp.,STSB
19739,Many killed in Syrian air strike,STSB
19740,US delays missile test as tensions rise,STSB
19741,Tunisia lifts curfew after riots,STSB
19742,A person on a snowmobile in mid jump.,STSB
19743,His partner Bijan Darvish is charged with filing a false police report.,STSB
19744,Ferrets climb down from a shelf.,STSB
19745,"Nick Markakis, a left-hander from Young Harris Junior College in Georgia, went to the Orioles with the seventh pick.",STSB
19746,A girl in a purple shirt and pink headband posing,STSB
19747,"The Mets took Lastings Milledge, an outfielder from Florida, with the 12th pick.",STSB
19748,A man is jumping a wall.,STSB
19749,No. 2 HP saw its Unix server sales dropped 3.6 percent to $1.36 billion.,STSB
19750,US Navy Jet Crashes into Apartment Block,STSB
19751,Anthony Weiner slips to fourth place in new poll,STSB
19752,I am not the one claiming the right to decide over another woman's body.,STSB
19753,It still makes no sense.,STSB
19754,A man is playing the guitar and singing.,STSB
19755,A dog swimming with a stick in it's mouth.,STSB
19756,A brown horse stands in a lush green field.,STSB
19757,Syria urges refugees to return,STSB
19758,The woman is slicing fish cake.,STSB
19759,Mandela's family thanks nation and world for support,STSB
19760,Three freed in centre abuse probe,STSB
19761,A dog running through the woods.,STSB
19762,Mandela spends third day in hospital,STSB
19763,"The bodies of some of the dead, pulled out from under the train, were laid out beside the tracks while emergency services brought in wooden coffins.",STSB
19764,withdrawal from the conventional forces in europe treaty would allow russia to bolster forces near russian borders.,STSB
19765,A group of people are marching in place.,STSB
19766,Bangladesh Opposition Leader Sentenced to Death for War Crimes,STSB
19767,A young girl with glasses sits and holds two American flags.,STSB
19768,A person is peeling a potato.,STSB
19769,Obama is extreme and leftwing.,STSB
19770,"Texas Instruments climbed $US1.37 to $US19.25 and Novellus Systems advanced $US1.76 to $US36.31, each having been raised to ""overweight"" by Lehman.",STSB
19771,A person is driving a car.,STSB
19772,Three cows grazing in a field.,STSB
19773,Cricket-England v Australia fourth test scoreboard,STSB
19774,Egypt to hold more talks with IMF on loan next week,STSB
19775,kashmir is divided between india and pakistan.,STSB
19776,The lady chopped up the green onions.,STSB
19777,Japan defends dolphin hunt after US criticism,STSB
19778,A woman is playing an acoustic guitar and singing.,STSB
19779,Ten sheep looking at the camera.,STSB
19780,Indian rape accused found guilty,STSB
19781,Two kids are walking on a path in the woods.,STSB
19782,Queen meets Britain's new baby prince,STSB
19783,NATO: 2 International Troops Killed in Afghanistan,STSB
19784,Bahrain rejects activists' appeal,STSB
19785,SUBJECTIVE DVORAK INTENSITY ESTIMATES FROM TAFB AND SAB INCREASED TO  KT.,STSB
19786,Where in the world is Ron Paul?,STSB
19787,Iran warns against military intervention in Iraq,STSB
19788,A man is doing a card trick.,STSB
19789,Egypt court sentences 10 Brotherhood supporters to death - sources,STSB
19790,More than 100 officers launched the London raids in the final phase of a two-year operation investigating a cocaine and money laundering ring.,STSB
19791,The cats are playing with each other.,STSB
19792,Egypt's interim president appoints 2 advisors,STSB
19793,South Africa Admits Mistake Over 'Schizophrenic' Mandela Signer,STSB
19794,Two dogs playing with a ball in a puddle.,STSB
